order_details_id,order_id,order_date,order_time,item_id
5291,2344,"Wednesday, 2 August 2023",8:20:37 pm,109
5292,2344,"Wednesday, 2 August 2023",8:20:37 pm,110
5293,2345,"Wednesday, 2 August 2023",8:20:51 pm,120
5294,2346,"Wednesday, 2 August 2023",8:25:39 pm,101
5295,2346,"Wednesday, 2 August 2023",8:25:39 pm,102
5296,2346,"Wednesday, 2 August 2023",8:25:39 pm,128
5297,2346,"Wednesday, 2 August 2023",8:25:39 pm,119
5298,2347,"Wednesday, 2 August 2023",8:28:32 pm,126
5299,2347,"Wednesday, 2 August 2023",8:28:32 pm,113
5300,2347,"Wednesday, 2 August 2023",8:28:32 pm,105
5301,2348,"Wednesday, 2 August 2023",8:58:36 pm,101
5302,2348,"Wednesday, 2 August 2023",8:58:36 pm,115
5303,2348,"Wednesday, 2 August 2023",8:58:36 pm,121
5304,2349,"Wednesday, 2 August 2023",8:59:06 pm,122
5305,2350,"Wednesday, 2 August 2023",9:21:37 pm,120
5306,2351,"Wednesday, 2 August 2023",9:52:14 pm,109
5307,2351,"Wednesday, 2 August 2023",9:52:14 pm,119
5308,2351,"Wednesday, 2 August 2023",9:52:14 pm,119
5309,2351,"Wednesday, 2 August 2023",9:52:14 pm,123
5310,2352,"Wednesday, 2 August 2023",10:21:27 pm,112
5311,2352,"Wednesday, 2 August 2023",10:21:27 pm,106
5312,2353,"Wednesday, 2 August 2023",10:23:41 pm,106
5313,2354,"Wednesday, 2 August 2023",10:36:28 pm,129
5314,2354,"Wednesday, 2 August 2023",10:36:28 pm,119
5315,2354,"Wednesday, 2 August 2023",10:36:28 pm,123
5316,2354,"Wednesday, 2 August 2023",10:36:28 pm,132
5317,2355,"Saturday, 2 September 2023",11:26:25 am,129
5318,2356,"Saturday, 2 September 2023",11:31:10 am,114
5319,2357,"Saturday, 2 September 2023",11:44:49 am,  
5320,2358,"Saturday, 2 September 2023",12:13:41 pm,102
5321,2358,"Saturday, 2 September 2023",12:13:41 pm,117
5322,2359,"Saturday, 2 September 2023",12:16:09 pm,132
5323,2360,"Saturday, 2 September 2023",12:19:47 pm,102
5324,2360,"Saturday, 2 September 2023",12:19:47 pm,120
5325,2361,"Saturday, 2 September 2023",12:23:58 pm,113
5326,2362,"Saturday, 2 September 2023",12:30:05 pm,125
5327,2362,"Saturday, 2 September 2023",12:30:05 pm,111
5328,2362,"Saturday, 2 September 2023",12:30:05 pm,105
5329,2363,"Saturday, 2 September 2023",12:35:50 pm,108
5330,2363,"Saturday, 2 September 2023",12:35:50 pm,119
5331,2363,"Saturday, 2 September 2023",12:35:50 pm,120
5332,2363,"Saturday, 2 September 2023",12:35:50 pm,106
5333,2364,"Saturday, 2 September 2023",12:52:36 pm,101
5334,2364,"Saturday, 2 September 2023",12:52:36 pm,109
5335,2364,"Saturday, 2 September 2023",12:52:36 pm,117
5336,2364,"Saturday, 2 September 2023",12:52:36 pm,127
5337,2364,"Saturday, 2 September 2023",12:52:36 pm,127
5338,2364,"Saturday, 2 September 2023",12:52:36 pm,127
5339,2364,"Saturday, 2 September 2023",12:52:36 pm,119
5340,2364,"Saturday, 2 September 2023",12:52:36 pm,120
5341,2364,"Saturday, 2 September 2023",12:52:36 pm,132
5342,2365,"Saturday, 2 September 2023",1:02:33 pm,109
5343,2366,"Saturday, 2 September 2023",1:07:01 pm,117
5344,2366,"Saturday, 2 September 2023",1:07:01 pm,106
5345,2366,"Saturday, 2 September 2023",1:07:01 pm,106
5346,2367,"Saturday, 2 September 2023",1:08:29 pm,112
5347,2367,"Saturday, 2 September 2023",1:08:29 pm,131
5348,2368,"Saturday, 2 September 2023",1:35:05 pm,105
5349,2369,"Saturday, 2 September 2023",2:00:19 pm,107
5350,2369,"Saturday, 2 September 2023",2:00:19 pm,102
5351,2369,"Saturday, 2 September 2023",2:00:19 pm,124
5352,2369,"Saturday, 2 September 2023",2:00:19 pm,117
5353,2369,"Saturday, 2 September 2023",2:00:19 pm,113
5354,2369,"Saturday, 2 September 2023",2:00:19 pm,118
5355,2369,"Saturday, 2 September 2023",2:00:19 pm,120
5356,2369,"Saturday, 2 September 2023",2:00:19 pm,105
5357,2369,"Saturday, 2 September 2023",2:00:19 pm,105
5358,2369,"Saturday, 2 September 2023",2:00:19 pm,106
5359,2369,"Saturday, 2 September 2023",2:00:19 pm,114
5360,2369,"Saturday, 2 September 2023",2:00:19 pm,  
5361,2370,"Saturday, 2 September 2023",2:00:23 pm,127
5362,2370,"Saturday, 2 September 2023",2:00:23 pm,106
5363,2371,"Saturday, 2 September 2023",2:00:40 pm,104
5364,2372,"Saturday, 2 September 2023",2:04:34 pm,107
5365,2372,"Saturday, 2 September 2023",2:04:34 pm,124
5366,2372,"Saturday, 2 September 2023",2:04:34 pm,126
5367,2372,"Saturday, 2 September 2023",2:04:34 pm,122
5368,2373,"Saturday, 2 September 2023",2:29:17 pm,130
5369,2374,"Saturday, 2 September 2023",2:35:54 pm,125
5370,2374,"Saturday, 2 September 2023",2:35:54 pm,126
5371,2374,"Saturday, 2 September 2023",2:35:54 pm,117
5372,2374,"Saturday, 2 September 2023",2:35:54 pm,113
5373,2375,"Saturday, 2 September 2023",3:14:42 pm,101
5374,2375,"Saturday, 2 September 2023",3:14:42 pm,111
5375,2375,"Saturday, 2 September 2023",3:14:42 pm,132
5376,2376,"Saturday, 2 September 2023",3:25:59 pm,101
5377,2376,"Saturday, 2 September 2023",3:25:59 pm,108
5378,2376,"Saturday, 2 September 2023",3:25:59 pm,125
5379,2376,"Saturday, 2 September 2023",3:25:59 pm,110
5380,2377,"Saturday, 2 September 2023",3:26:16 pm,109
5381,2377,"Saturday, 2 September 2023",3:26:16 pm,122
5382,2378,"Saturday, 2 September 2023",4:05:30 pm,111
5383,2378,"Saturday, 2 September 2023",4:05:30 pm,119
5384,2379,"Saturday, 2 September 2023",4:18:14 pm,110
5385,2379,"Saturday, 2 September 2023",4:18:14 pm,129
5386,2380,"Saturday, 2 September 2023",4:22:26 pm,103
5387,2380,"Saturday, 2 September 2023",4:22:26 pm,111
5388,2381,"Saturday, 2 September 2023",4:49:40 pm,102
5389,2381,"Saturday, 2 September 2023",4:49:40 pm,102
5390,2381,"Saturday, 2 September 2023",4:49:40 pm,113
5391,2381,"Saturday, 2 September 2023",4:49:40 pm,120
5392,2382,"Saturday, 2 September 2023",5:09:34 pm,101
5393,2382,"Saturday, 2 September 2023",5:09:34 pm,107
5394,2382,"Saturday, 2 September 2023",5:09:34 pm,122
5395,2382,"Saturday, 2 September 2023",5:09:34 pm,114
5396,2383,"Saturday, 2 September 2023",5:12:03 pm,109
5397,2383,"Saturday, 2 September 2023",5:12:03 pm,105
5398,2384,"Saturday, 2 September 2023",5:17:07 pm,121
5399,2385,"Saturday, 2 September 2023",5:23:46 pm,119
5400,2386,"Saturday, 2 September 2023",5:36:17 pm,109
5401,2386,"Saturday, 2 September 2023",5:36:17 pm,129
5402,2387,"Saturday, 2 September 2023",5:38:39 pm,101
5403,2387,"Saturday, 2 September 2023",5:38:39 pm,104
5404,2387,"Saturday, 2 September 2023",5:38:39 pm,124
5405,2387,"Saturday, 2 September 2023",5:38:39 pm,132
5406,2388,"Saturday, 2 September 2023",5:46:35 pm,108
5407,2389,"Saturday, 2 September 2023",5:57:51 pm,120
5408,2390,"Saturday, 2 September 2023",6:02:29 pm,129
5409,2390,"Saturday, 2 September 2023",6:02:29 pm,105
5410,2391,"Saturday, 2 September 2023",6:05:26 pm,119
5411,2392,"Saturday, 2 September 2023",6:05:44 pm,103
5412,2392,"Saturday, 2 September 2023",6:05:44 pm,104
5413,2393,"Saturday, 2 September 2023",6:06:54 pm,126
5414,2393,"Saturday, 2 September 2023",6:06:54 pm,113
5415,2393,"Saturday, 2 September 2023",6:06:54 pm,132
5416,2394,"Saturday, 2 September 2023",6:14:43 pm,101
5417,2394,"Saturday, 2 September 2023",6:14:43 pm,127
5418,2394,"Saturday, 2 September 2023",6:14:43 pm,123
5419,2395,"Saturday, 2 September 2023",6:33:38 pm,102
5420,2395,"Saturday, 2 September 2023",6:33:38 pm,128
5421,2396,"Saturday, 2 September 2023",6:34:07 pm,122
5422,2396,"Saturday, 2 September 2023",6:34:07 pm,130
5423,2396,"Saturday, 2 September 2023",6:34:07 pm,114
5424,2397,"Saturday, 2 September 2023",6:35:19 pm,102
5425,2397,"Saturday, 2 September 2023",6:35:19 pm,111
5426,2398,"Saturday, 2 September 2023",6:53:44 pm,125
5427,2398,"Saturday, 2 September 2023",6:53:44 pm,112
5428,2398,"Saturday, 2 September 2023",6:53:44 pm,114
5429,2399,"Saturday, 2 September 2023",7:00:56 pm,125
5430,2399,"Saturday, 2 September 2023",7:00:56 pm,109
5431,2399,"Saturday, 2 September 2023",7:00:56 pm,127
5432,2399,"Saturday, 2 September 2023",7:00:56 pm,129
5433,2400,"Saturday, 2 September 2023",7:30:28 pm,126
5434,2401,"Saturday, 2 September 2023",7:33:50 pm,102
5435,2401,"Saturday, 2 September 2023",7:33:50 pm,120
5436,2401,"Saturday, 2 September 2023",7:33:50 pm,131
5437,2401,"Saturday, 2 September 2023",7:33:50 pm,132
5438,2402,"Saturday, 2 September 2023",7:38:23 pm,110
5439,2403,"Saturday, 2 September 2023",7:54:24 pm,109
5440,2403,"Saturday, 2 September 2023",7:54:24 pm,121
5441,2403,"Saturday, 2 September 2023",7:54:24 pm,131
5442,2404,"Saturday, 2 September 2023",8:09:44 pm,109
5443,2404,"Saturday, 2 September 2023",8:09:44 pm,119
5444,2404,"Saturday, 2 September 2023",8:09:44 pm,130
5445,2405,"Saturday, 2 September 2023",8:38:13 pm,118
5446,2406,"Saturday, 2 September 2023",9:08:21 pm,107
5447,2406,"Saturday, 2 September 2023",9:08:21 pm,113
5448,2407,"Saturday, 2 September 2023",9:51:59 pm,128
5449,2408,"Saturday, 2 September 2023",10:01:04 pm,124
5450,2408,"Saturday, 2 September 2023",10:01:04 pm,125
5451,2409,"Monday, 2 October 2023",11:28:16 am,101
5452,2409,"Monday, 2 October 2023",11:28:16 am,113
5453,2409,"Monday, 2 October 2023",11:28:16 am,121
5454,2409,"Monday, 2 October 2023",11:28:16 am,114
5455,2410,"Monday, 2 October 2023",11:43:09 am,111
5456,2410,"Monday, 2 October 2023",11:43:09 am,121
5457,2410,"Monday, 2 October 2023",11:43:09 am,105
5458,2411,"Monday, 2 October 2023",11:53:29 am,116
5459,2412,"Monday, 2 October 2023",12:09:03 pm,127
5460,2413,"Monday, 2 October 2023",12:10:19 pm,101
5461,2414,"Monday, 2 October 2023",12:10:37 pm,105
5462,2415,"Monday, 2 October 2023",12:34:39 pm,120
5463,2415,"Monday, 2 October 2023",12:34:39 pm,122
5464,2416,"Monday, 2 October 2023",12:37:42 pm,117
5465,2416,"Monday, 2 October 2023",12:37:42 pm,122
5466,2417,"Monday, 2 October 2023",12:38:36 pm,124
5467,2417,"Monday, 2 October 2023",12:38:36 pm,125
5468,2417,"Monday, 2 October 2023",12:38:36 pm,111
5469,2417,"Monday, 2 October 2023",12:38:36 pm,119
5470,2418,"Monday, 2 October 2023",12:40:03 pm,121
5471,2419,"Monday, 2 October 2023",12:41:17 pm,120
5472,2420,"Monday, 2 October 2023",12:43:17 pm,131
5473,2421,"Monday, 2 October 2023",12:48:04 pm,106
5474,2422,"Monday, 2 October 2023",12:58:32 pm,102
5475,2422,"Monday, 2 October 2023",12:58:32 pm,124
5476,2422,"Monday, 2 October 2023",12:58:32 pm,113
5477,2422,"Monday, 2 October 2023",12:58:32 pm,122
5478,2423,"Monday, 2 October 2023",1:04:06 pm,109
5479,2423,"Monday, 2 October 2023",1:04:06 pm,111
5480,2423,"Monday, 2 October 2023",1:04:06 pm,119
5481,2424,"Monday, 2 October 2023",1:04:23 pm,115
5482,2424,"Monday, 2 October 2023",1:04:23 pm,111
5483,2425,"Monday, 2 October 2023",1:17:12 pm,122
5484,2426,"Monday, 2 October 2023",1:37:25 pm,108
5485,2426,"Monday, 2 October 2023",1:37:25 pm,126
5486,2426,"Monday, 2 October 2023",1:37:25 pm,110
5487,2427,"Monday, 2 October 2023",1:42:50 pm,106
5488,2428,"Monday, 2 October 2023",1:45:23 pm,120
5489,2429,"Monday, 2 October 2023",1:49:59 pm,131
5490,2430,"Monday, 2 October 2023",1:54:52 pm,129
5491,2430,"Monday, 2 October 2023",1:54:52 pm,111
5492,2430,"Monday, 2 October 2023",1:54:52 pm,105
5493,2431,"Monday, 2 October 2023",2:06:28 pm,102
5494,2431,"Monday, 2 October 2023",2:06:28 pm,125
5495,2431,"Monday, 2 October 2023",2:06:28 pm,117
5496,2431,"Monday, 2 October 2023",2:06:28 pm,127
5497,2431,"Monday, 2 October 2023",2:06:28 pm,111
5498,2431,"Monday, 2 October 2023",2:06:28 pm,120
5499,2431,"Monday, 2 October 2023",2:06:28 pm,120
5500,2431,"Monday, 2 October 2023",2:06:28 pm,122
5501,2432,"Monday, 2 October 2023",2:11:49 pm,124
5502,2432,"Monday, 2 October 2023",2:11:49 pm,110
5503,2432,"Monday, 2 October 2023",2:11:49 pm,120
5504,2432,"Monday, 2 October 2023",2:11:49 pm,  
5505,2433,"Monday, 2 October 2023",2:23:45 pm,102
5506,2433,"Monday, 2 October 2023",2:23:45 pm,127
5507,2433,"Monday, 2 October 2023",2:23:45 pm,123
5508,2434,"Monday, 2 October 2023",2:25:40 pm,119
5509,2435,"Monday, 2 October 2023",2:28:48 pm,129
5510,2436,"Monday, 2 October 2023",2:58:42 pm,118
5511,2436,"Monday, 2 October 2023",2:58:42 pm,105
5512,2437,"Monday, 2 October 2023",3:01:08 pm,126
5513,2437,"Monday, 2 October 2023",3:01:08 pm,120
5514,2438,"Monday, 2 October 2023",3:31:30 pm,120
5515,2439,"Monday, 2 October 2023",4:43:26 pm,111
5516,2439,"Monday, 2 October 2023",4:43:26 pm,121
5517,2440,"Monday, 2 October 2023",4:43:55 pm,108
5518,2440,"Monday, 2 October 2023",4:43:55 pm,127
5519,2440,"Monday, 2 October 2023",4:43:55 pm,113
5520,2441,"Monday, 2 October 2023",4:49:23 pm,122
5521,2442,"Monday, 2 October 2023",4:49:38 pm,101
5522,2442,"Monday, 2 October 2023",4:49:38 pm,115
5523,2442,"Monday, 2 October 2023",4:49:38 pm,112
5524,2443,"Monday, 2 October 2023",4:54:05 pm,102
5525,2444,"Monday, 2 October 2023",5:02:57 pm,125
5526,2444,"Monday, 2 October 2023",5:02:57 pm,113
5527,2445,"Monday, 2 October 2023",5:10:46 pm,107
5528,2445,"Monday, 2 October 2023",5:10:46 pm,124
5529,2445,"Monday, 2 October 2023",5:10:46 pm,129
5530,2446,"Monday, 2 October 2023",5:19:06 pm,104
5531,2447,"Monday, 2 October 2023",5:20:30 pm,125
5532,2447,"Monday, 2 October 2023",5:20:30 pm,130
5533,2447,"Monday, 2 October 2023",5:20:30 pm,123
5534,2447,"Monday, 2 October 2023",5:20:30 pm,106
5535,2448,"Monday, 2 October 2023",5:26:11 pm,112
5536,2449,"Monday, 2 October 2023",5:51:44 pm,132
5537,2450,"Monday, 2 October 2023",5:55:50 pm,110
5538,2450,"Monday, 2 October 2023",5:55:50 pm,122
5539,2451,"Monday, 2 October 2023",5:58:53 pm,113
5540,2451,"Monday, 2 October 2023",5:58:53 pm,105
5541,2452,"Monday, 2 October 2023",6:09:01 pm,108
5542,2452,"Monday, 2 October 2023",6:09:01 pm,128
5543,2452,"Monday, 2 October 2023",6:09:01 pm,132
5544,2453,"Monday, 2 October 2023",6:51:01 pm,126
5545,2454,"Monday, 2 October 2023",7:00:37 pm,117
5546,2454,"Monday, 2 October 2023",7:00:37 pm,106
5547,2455,"Monday, 2 October 2023",7:07:28 pm,129
5548,2455,"Monday, 2 October 2023",7:07:28 pm,118
5549,2455,"Monday, 2 October 2023",7:07:28 pm,131
5550,2455,"Monday, 2 October 2023",7:07:28 pm,114
5551,2456,"Monday, 2 October 2023",7:19:00 pm,126
5552,2456,"Monday, 2 October 2023",7:19:00 pm,110
5553,2456,"Monday, 2 October 2023",7:19:00 pm,112
5554,2456,"Monday, 2 October 2023",7:19:00 pm,113
5555,2457,"Monday, 2 October 2023",8:01:34 pm,111
5556,2458,"Monday, 2 October 2023",8:09:17 pm,125
5557,2458,"Monday, 2 October 2023",8:09:17 pm,113
5558,2458,"Monday, 2 October 2023",8:09:17 pm,105
5559,2458,"Monday, 2 October 2023",8:09:17 pm,132
5560,2459,"Monday, 2 October 2023",8:12:30 pm,104
5561,2459,"Monday, 2 October 2023",8:12:30 pm,121
5562,2460,"Monday, 2 October 2023",8:13:13 pm,111
5563,2461,"Monday, 2 October 2023",8:14:23 pm,108
5564,2462,"Monday, 2 October 2023",8:18:10 pm,101
5565,2462,"Monday, 2 October 2023",8:18:10 pm,101
5566,2463,"Monday, 2 October 2023",8:20:20 pm,110
5567,2463,"Monday, 2 October 2023",8:20:20 pm,120
5568,2464,"Monday, 2 October 2023",8:20:24 pm,127
5569,2465,"Monday, 2 October 2023",8:33:37 pm,115
5570,2465,"Monday, 2 October 2023",8:33:37 pm,120
5571,2466,"Monday, 2 October 2023",9:11:59 pm,117
5572,2467,"Monday, 2 October 2023",9:35:04 pm,132
5573,2468,"Thursday, 2 November 2023",11:44:12 am,130
5574,2469,"Thursday, 2 November 2023",11:44:58 am,110
5575,2470,"Thursday, 2 November 2023",11:46:05 am,125
5576,2470,"Thursday, 2 November 2023",11:46:05 am,113
5577,2471,"Thursday, 2 November 2023",11:48:07 am,107
5578,2471,"Thursday, 2 November 2023",11:48:07 am,102
5579,2471,"Thursday, 2 November 2023",11:48:07 am,102
5580,2471,"Thursday, 2 November 2023",11:48:07 am,108
5581,2471,"Thursday, 2 November 2023",11:48:07 am,125
5582,2471,"Thursday, 2 November 2023",11:48:07 am,125
5583,2471,"Thursday, 2 November 2023",11:48:07 am,109
5584,2471,"Thursday, 2 November 2023",11:48:07 am,105
5585,2472,"Thursday, 2 November 2023",11:53:20 am,108
5586,2473,"Thursday, 2 November 2023",12:00:54 pm,123
5587,2474,"Thursday, 2 November 2023",12:02:54 pm,103
5588,2475,"Thursday, 2 November 2023",12:08:37 pm,118
5589,2476,"Thursday, 2 November 2023",12:11:27 pm,125
5590,2476,"Thursday, 2 November 2023",12:11:27 pm,109
5591,2477,"Thursday, 2 November 2023",12:20:06 pm,103
5592,2477,"Thursday, 2 November 2023",12:20:06 pm,106
5593,2478,"Thursday, 2 November 2023",12:27:39 pm,113
5594,2478,"Thursday, 2 November 2023",12:27:39 pm,105
5595,2479,"Thursday, 2 November 2023",12:35:27 pm,101
5596,2479,"Thursday, 2 November 2023",12:35:27 pm,108
5597,2479,"Thursday, 2 November 2023",12:35:27 pm,108
5598,2479,"Thursday, 2 November 2023",12:35:27 pm,114
5599,2479,"Thursday, 2 November 2023",12:35:27 pm,132
5600,2480,"Thursday, 2 November 2023",12:42:27 pm,113
5601,2481,"Thursday, 2 November 2023",12:54:36 pm,108
5602,2481,"Thursday, 2 November 2023",12:54:36 pm,123
5603,2482,"Thursday, 2 November 2023",12:55:29 pm,119
5604,2483,"Thursday, 2 November 2023",12:56:55 pm,113
5605,2484,"Thursday, 2 November 2023",1:14:20 pm,129
5606,2485,"Thursday, 2 November 2023",1:22:08 pm,124
5607,2485,"Thursday, 2 November 2023",1:22:08 pm,117
5608,2485,"Thursday, 2 November 2023",1:22:08 pm,129
5609,2485,"Thursday, 2 November 2023",1:22:08 pm,113
5610,2486,"Thursday, 2 November 2023",1:30:45 pm,102
5611,2486,"Thursday, 2 November 2023",1:30:45 pm,103
5612,2486,"Thursday, 2 November 2023",1:30:45 pm,122
5613,2486,"Thursday, 2 November 2023",1:30:45 pm,131
5614,2487,"Thursday, 2 November 2023",1:34:18 pm,  
5615,2488,"Thursday, 2 November 2023",1:43:20 pm,101
5616,2488,"Thursday, 2 November 2023",1:43:20 pm,117
5617,2488,"Thursday, 2 November 2023",1:43:20 pm,118
5618,2488,"Thursday, 2 November 2023",1:43:20 pm,106
5619,2489,"Thursday, 2 November 2023",1:52:56 pm,108
5620,2490,"Thursday, 2 November 2023",1:58:36 pm,104
5621,2491,"Thursday, 2 November 2023",2:00:00 pm,124
5622,2491,"Thursday, 2 November 2023",2:00:00 pm,109
5623,2491,"Thursday, 2 November 2023",2:00:00 pm,112
5624,2491,"Thursday, 2 November 2023",2:00:00 pm,121
5625,2491,"Thursday, 2 November 2023",2:00:00 pm,105
5626,2491,"Thursday, 2 November 2023",2:00:00 pm,106
5627,2492,"Thursday, 2 November 2023",2:20:32 pm,101
5628,2493,"Thursday, 2 November 2023",2:40:54 pm,107
5629,2493,"Thursday, 2 November 2023",2:40:54 pm,104
5630,2494,"Thursday, 2 November 2023",2:41:21 pm,102
5631,2495,"Thursday, 2 November 2023",2:50:55 pm,109
5632,2496,"Thursday, 2 November 2023",3:02:30 pm,125
5633,2496,"Thursday, 2 November 2023",3:02:30 pm,125
5634,2496,"Thursday, 2 November 2023",3:02:30 pm,127
5635,2497,"Thursday, 2 November 2023",3:12:46 pm,116
5636,2497,"Thursday, 2 November 2023",3:12:46 pm,125
5637,2497,"Thursday, 2 November 2023",3:12:46 pm,129
5638,2497,"Thursday, 2 November 2023",3:12:46 pm,113
5639,2498,"Thursday, 2 November 2023",3:23:21 pm,108
5640,2499,"Thursday, 2 November 2023",4:34:30 pm,122
5641,2500,"Thursday, 2 November 2023",5:00:13 pm,124
5642,2501,"Thursday, 2 November 2023",5:00:41 pm,105
5643,2502,"Thursday, 2 November 2023",5:08:01 pm,108
5644,2502,"Thursday, 2 November 2023",5:08:01 pm,124
5645,2502,"Thursday, 2 November 2023",5:08:01 pm,127
5646,2503,"Thursday, 2 November 2023",5:08:24 pm,120
5647,2503,"Thursday, 2 November 2023",5:08:24 pm,132
5648,2504,"Thursday, 2 November 2023",5:12:25 pm,113
5649,2504,"Thursday, 2 November 2023",5:12:25 pm,119
5650,2505,"Thursday, 2 November 2023",5:22:02 pm,117
5651,2505,"Thursday, 2 November 2023",5:22:02 pm,128
5652,2506,"Thursday, 2 November 2023",5:44:46 pm,104
5653,2506,"Thursday, 2 November 2023",5:44:46 pm,108
5654,2506,"Thursday, 2 November 2023",5:44:46 pm,125
5655,2506,"Thursday, 2 November 2023",5:44:46 pm,113
5656,2507,"Thursday, 2 November 2023",5:47:02 pm,104
5657,2507,"Thursday, 2 November 2023",5:47:02 pm,126
5658,2507,"Thursday, 2 November 2023",5:47:02 pm,109
5659,2507,"Thursday, 2 November 2023",5:47:02 pm,120
5660,2508,"Thursday, 2 November 2023",5:47:30 pm,126
5661,2508,"Thursday, 2 November 2023",5:47:30 pm,109
5662,2509,"Thursday, 2 November 2023",5:49:56 pm,117
5663,2510,"Thursday, 2 November 2023",5:53:00 pm,116
5664,2511,"Thursday, 2 November 2023",6:00:12 pm,109
5665,2511,"Thursday, 2 November 2023",6:00:12 pm,129
5666,2511,"Thursday, 2 November 2023",6:00:12 pm,113
5667,2512,"Thursday, 2 November 2023",6:02:54 pm,107
5668,2512,"Thursday, 2 November 2023",6:02:54 pm,109
5669,2512,"Thursday, 2 November 2023",6:02:54 pm,129
5670,2512,"Thursday, 2 November 2023",6:02:54 pm,120
5671,2513,"Thursday, 2 November 2023",6:21:25 pm,120
5672,2514,"Thursday, 2 November 2023",6:25:46 pm,109
5673,2514,"Thursday, 2 November 2023",6:25:46 pm,105
5674,2515,"Thursday, 2 November 2023",6:46:12 pm,103
5675,2515,"Thursday, 2 November 2023",6:46:12 pm,112
5676,2515,"Thursday, 2 November 2023",6:46:12 pm,120
5677,2515,"Thursday, 2 November 2023",6:46:12 pm,132
5678,2516,"Thursday, 2 November 2023",6:50:33 pm,102
5679,2516,"Thursday, 2 November 2023",6:50:33 pm,126
5680,2517,"Thursday, 2 November 2023",6:56:35 pm,130
5681,2518,"Thursday, 2 November 2023",7:02:19 pm,116
5682,2518,"Thursday, 2 November 2023",7:02:19 pm,118
5683,2518,"Thursday, 2 November 2023",7:02:19 pm,131
5684,2518,"Thursday, 2 November 2023",7:02:19 pm,123
5685,2519,"Thursday, 2 November 2023",7:04:08 pm,113
5686,2519,"Thursday, 2 November 2023",7:04:08 pm,122
5687,2520,"Thursday, 2 November 2023",7:06:07 pm,127
5688,2521,"Thursday, 2 November 2023",7:11:58 pm,113
5689,2521,"Thursday, 2 November 2023",7:11:58 pm,120
5690,2522,"Thursday, 2 November 2023",7:25:46 pm,125
5691,2522,"Thursday, 2 November 2023",7:25:46 pm,111
5692,2522,"Thursday, 2 November 2023",7:25:46 pm,121
5693,2522,"Thursday, 2 November 2023",7:25:46 pm,106
5694,2523,"Thursday, 2 November 2023",7:30:16 pm,125
5695,2523,"Thursday, 2 November 2023",7:30:16 pm,128
5696,2523,"Thursday, 2 November 2023",7:30:16 pm,106
5697,2523,"Thursday, 2 November 2023",7:30:16 pm,132
5698,2524,"Thursday, 2 November 2023",7:31:47 pm,124
5699,2524,"Thursday, 2 November 2023",7:31:47 pm,125
5700,2524,"Thursday, 2 November 2023",7:31:47 pm,112
5701,2524,"Thursday, 2 November 2023",7:31:47 pm,106
5702,2525,"Thursday, 2 November 2023",7:32:54 pm,126
5703,2526,"Thursday, 2 November 2023",7:36:30 pm,107
5704,2526,"Thursday, 2 November 2023",7:36:30 pm,125
5705,2527,"Thursday, 2 November 2023",7:53:46 pm,101
5706,2527,"Thursday, 2 November 2023",7:53:46 pm,127
5707,2527,"Thursday, 2 November 2023",7:53:46 pm,130
5708,2528,"Thursday, 2 November 2023",7:54:40 pm,102
5709,2528,"Thursday, 2 November 2023",7:54:40 pm,113
5710,2529,"Thursday, 2 November 2023",8:06:11 pm,125
5711,2529,"Thursday, 2 November 2023",8:06:11 pm,109
5712,2529,"Thursday, 2 November 2023",8:06:11 pm,113
5713,2529,"Thursday, 2 November 2023",8:06:11 pm,132
5714,2530,"Thursday, 2 November 2023",8:11:26 pm,112
5715,2530,"Thursday, 2 November 2023",8:11:26 pm,120
5716,2530,"Thursday, 2 November 2023",8:11:26 pm,114
5717,2531,"Thursday, 2 November 2023",8:22:03 pm,112
5718,2531,"Thursday, 2 November 2023",8:22:03 pm,120
5719,2532,"Thursday, 2 November 2023",8:33:15 pm,109
5720,2533,"Thursday, 2 November 2023",9:34:53 pm,101
5721,2534,"Thursday, 2 November 2023",9:44:25 pm,124
5722,2535,"Thursday, 2 November 2023",9:45:46 pm,117
5723,2535,"Thursday, 2 November 2023",9:45:46 pm,119
5724,2536,"Thursday, 2 November 2023",9:52:14 pm,125
5725,2537,"Saturday, 2 December 2023",11:17:06 am,102
5726,2538,"Saturday, 2 December 2023",11:37:34 am,124
5727,2538,"Saturday, 2 December 2023",11:37:34 am,110
5728,2538,"Saturday, 2 December 2023",11:37:34 am,119
5729,2539,"Saturday, 2 December 2023",11:38:35 am,127
5730,2539,"Saturday, 2 December 2023",11:38:35 am,105
5731,2540,"Saturday, 2 December 2023",11:48:50 am,109
5732,2540,"Saturday, 2 December 2023",11:48:50 am,121
5733,2541,"Saturday, 2 December 2023",11:54:44 am,129
5734,2541,"Saturday, 2 December 2023",11:54:44 am,119
5735,2542,"Saturday, 2 December 2023",11:57:08 am,122
5736,2543,"Saturday, 2 December 2023",12:00:00 pm,103
5737,2544,"Saturday, 2 December 2023",12:03:27 pm,101
5738,2544,"Saturday, 2 December 2023",12:03:27 pm,117
5739,2544,"Saturday, 2 December 2023",12:03:27 pm,113
5740,2545,"Saturday, 2 December 2023",12:12:17 pm,131
5741,2546,"Saturday, 2 December 2023",12:41:02 pm,107
5742,2547,"Saturday, 2 December 2023",12:45:49 pm,101
5743,2547,"Saturday, 2 December 2023",12:45:49 pm,101
5744,2547,"Saturday, 2 December 2023",12:45:49 pm,115
5745,2547,"Saturday, 2 December 2023",12:45:49 pm,108
